request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
186,BasicRequest,1,6480,6480,2975;-1;-1,2992;-1;-1,,,,,232.5970892091417,2397.670279326484,0:t_wait:135.7692946013358;t_drive:262.5970892091418;fare:239;vid:1,,,0,1,6615.7692946013385,6878.366383810478,239,0
187,BasicRequest,1,6540,6540,2966;-1;-1,2976;-1;-1,,,,,257.75501663402497,1978.3156102536077,0:t_wait:232.1375369886846;t_drive:287.7550166340252;fare:197;vid:2,,,0,0,6645.857686317861,6933.6127029518875,197,0
189,BasicRequest,1,6600,6600,2982;-1;-1,2968;-1;-1,,,,,267.32979486850445,3256.625776810199,0:t_wait:48.02780821937358;t_drive:297.329794868504;fare:325;vid:2,,,0,2,6648.027808219372,6945.357603087873,325,0
188,BasicRequest,1,6540,6540,2988;-1;-1,2981;-1;-1,,,,,199.38776958883375,2147.5407934790537,0:t_wait:202.8595254203674;t_drive:229.3877695888341;fare:214;vid:6,,,0,4,6632.157146331021,6907.827427919858,214,0
190,BasicRequest,1,6660,6660,2984;-1;-1,2970;-1;-1,,,,,201.77158451544764,1681.4298709620623,0:t_wait:32.84968471154116;t_drive:231.771584515448;fare:168;vid:7,,,0,7,6692.849684711543,6924.621269226992,168,0
193,BasicRequest,1,6780,6780,2976;-1;-1,2984;-1;-1,,,,,18.363132693227385,153.0261057768949,0:t_wait:233.45092479356845;t_drive:48.36313269322727;fare:100;vid:8,,,0,0,6933.6127029518875,6981.975835645116,100,0
192,BasicRequest,1,6720,6720,2974;-1;-1,2984;-1;-1,,,,,76.72125937032003,685.0623045417705,0:t_wait:172.82362064727477;t_drive:106.72125937031979;fare:100;vid:3,,,0,3,6892.823620647276,6999.5448800175955,100,0
191,BasicRequest,1,6720,6720,2993;-1;-1,2978;-1;-1,,,,,264.79419928687355,3227.663638401175,0:t_wait:16.501022452873258;t_drive:294.79419928687366;fare:322;vid:6,,,0,6,6736.501022452874,7031.295221739749,322,0
194,BasicRequest,1,6780,6780,2975;-1;-1,2973;-1;-1,,,,,106.05616943342358,1316.9428379970655,0:t_wait:272.4301734584824;t_drive:136.05616943342375;fare:131;vid:5,,,0,8,7027.984536848717,7164.040706282139,131,0
196,BasicRequest,1,6960,6960,2968;-1;-1,2987;-1;-1,,,,,223.08377944721317,2614.6711589890715,0:t_wait:89.92386368506504;t_drive:253.0837794472136;fare:261;vid:7,,,0,2,6975.357603087873,7228.441382535085,261,0
195,BasicRequest,1,6840,6840,2988;-1;-1,2992;-1;-1,,,,,168.0755609080336,1869.1901237226884,0:t_wait:273.081626331018;t_drive:198.07556090803337;fare:186;vid:1,,,0,1,7113.081626331015,7311.157187239044,186,0
198,BasicRequest,1,7140,7140,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:107.58073164772577;t_drive:157.42579406656023;fare:138;vid:0,,,0,8,7204.361136563095,7361.786930629656,138,0
199,BasicRequest,1,7140,7140,2990;-1;-1,2968;-1;-1,,,,,82.54202364416264,979.501683274018,0:t_wait:201.62318455634977;t_drive:112.54202364416233;fare:100;vid:3,,,0,3,7341.623184556352,7454.165208200512,100,0
197,BasicRequest,1,7020,7020,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:t_wait:126.62405315578235;t_drive:303.293547089349;fare:340;vid:7,,,0,7,7146.62405315578,7449.917600245129,340,0
