request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
27,BasicRequest,1,2040,2040,2969;-1;-1,2993;-1;-1,,,,,75.16881497004519,1044.011319028405,0:t_wait:133.26961265961972;t_drive:135.16881497004488;fare:104,,,0,20,2173.26961265962,2308.438427629666,104,0
28,BasicRequest,1,2100,2100,2973;-1;-1,2981;-1;-1,,,,,178.24268845651838,1853.8591110857842,0:t_wait:203.48747314285538;t_drive:208.2426884565184;fare:185,,,0,49,2303.4874731428545,2511.7301615993742,185,0
32,BasicRequest,1,2400,2400,2981;-1;-1,2969;-1;-1,,,,,173.93680390219876,2279.3367272297323,0:t_wait:111.73016159937333;t_drive:203.9368039021988;fare:227,,,0,49,2511.7301615993742,2715.666965501573,227,0
31,BasicRequest,1,2340,2340,2989;-1;-1,2978;-1;-1,,,,,246.70419219894586,2555.4246683245487,0:t_wait:193.31525508792765;t_drive:276.70419219894575;fare:255,,,0,20,2533.3152550879277,2810.0194472868748,255,0
34,BasicRequest,1,2520,2520,2990;-1;-1,2970;-1;-1,,,,,11.053039959097989,92.10866632581656,0:t_wait:203.12949388360175;t_drive:41.05303995909799;fare:100,,,0,32,2723.1294938835995,2764.182533842698,100,0
33,BasicRequest,1,2460,2460,2992;-1;-1,2986;-1;-1,,,,,282.5871709173432,3048.067151629767,0:t_wait:131.62933504116836;t_drive:312.587170917343;fare:304,,,0.0,8.0,2591.629335041169,2904.216505958512,304.0,0
37,BasicRequest,1,2760,2760,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:4.182533842697467;t_drive:138.4539165504193;fare:100,,,0.0,32.0,2764.182533842698,2902.636450393118,100.0,0
35,BasicRequest,1,2580,2580,2990;-1;-1,2988;-1;-1,,,,,136.17123910667578,1181.7688504120974,0:t_wait:143.1294938836013;t_drive:196.17123910667578;fare:118,,,0.0,32.0,2723.1294938835995,2935.299201561705,118.0,0
40,BasicRequest,1,2940,2940,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:,,,,,,,,0
43,BasicRequest,1,3060,3060,2973;-1;-1,2978;-1;-1,,,,,189.79905861563583,1927.1757957450964,0:,,,,,,,,0
36,BasicRequest,1,2700,2700,2972;-1;-1,2985;-1;-1,,,,,147.11132383387394,1272.6774024545982,0:t_wait:202.63645039311632;t_drive:212.75813983387388;fare:127,,,0,32,2902.636450393118,3115.394590226991,127,0
41,BasicRequest,1,3000,3000,2977;-1;-1,2982;-1;-1,,,,,83.40450190054382,577.1723729807223,0:t_wait:229.23306875871504;t_drive:113.40450190054389;fare:100,,,0,32,3229.2330687587137,3342.6375706592585,100,0
38,BasicRequest,1,2880,2880,2993;-1;-1,2972;-1;-1,,,,,192.06001237033513,2183.785505143543,0:t_wait:269.9089527131264;t_drive:222.06001237033524;fare:218,,,0,20,3149.9089527131273,3371.968965083462,218,0
44,BasicRequest,1,3060,3060,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:166.61215956991146;t_drive:250.37879558062923;fare:296,,,0,8,3226.612159569913,3476.9909551505425,296,0
39,BasicRequest,1,2880,2880,2992;-1;-1,2982;-1;-1,,,,,275.14926418952024,3428.3669323290324,0:t_wait:279.5948310411691;t_drive:305.1492641895202;fare:342,,,0,8,3159.59483104117,3559.905706659263,342,0
42,BasicRequest,1,3060,3060,2986;-1;-1,2970;-1;-1,,,,,208.5752713127597,2037.3895405612639,0:t_wait:244.12758554662696;t_drive:238.57527131275992;fare:203,,,0,49,3304.127585546627,3542.7028568593882,203,0
46,BasicRequest,1,3360,3360,2976;-1;-1,2987;-1;-1,,,,,125.9438643409527,1410.1941526762303,0:t_wait:100.68379034830923;t_drive:155.9438643409526;fare:141,,,0,32,3460.6837903483083,3616.627654689261,141,0
49,BasicRequest,1,3600,3600,2983;-1;-1,2977;-1;-1,,,,,14.744653285862693,122.87211071552242,0:t_wait:47.505301956450694;t_drive:44.74465328586257;fare:100,,,0,8,3647.5053019564502,3692.249955242313,100,0
47,BasicRequest,1,3420,3420,2971;-1;-1,2985;-1;-1,,,,,186.57127949046634,1654.6552573063896,0:t_wait:89.28571634340778;t_drive:216.57127949046617;fare:165,,,0,20,3509.2857163434082,3725.8569958338744,165,0
45,BasicRequest,1,3300,3300,2982;-1;-1,2971;-1;-1,,,,,289.8986440772667,2915.378433977222,0:t_wait:42.63757065925756;t_drive:319.89864407726645;fare:291,,,0,32,3342.6375706592585,3764.873092450811,291,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:,,,,,,,,0
50,BasicRequest,1,3720,3720,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:73.58939042095699;t_drive:245.12566102862456;fare:212,,,0,20,3793.589390420957,4038.7150514495834,212,0
48,BasicRequest,1,3600,3600,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:t_wait:126.62405315578235;t_drive:303.29354708934943;fare:340,,,0,49,3726.6240531557833,4029.9176002451336,340,0
52,BasicRequest,1,3840,3840,2969;-1;-1,2992;-1;-1,,,,,54.27810741700095,753.8626030139021,0:t_wait:282.81637265962036;t_drive:84.27810741700068;fare:100,,,0.0,20.0,4122.816372659622,4207.09448007662,100.0,0
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:,,,,,,,,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:,,,,,,,,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:,,,,,,,,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:,,,,,,,,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:,,,,,,,,0
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:293.5261326920445;t_drive:308.9138289902776;fare:263,,,0,32,4133.5261326920445,4458.438430253751,263,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.0867039019317,0:t_wait:105.7756790851654;t_drive:194.87611468093928;fare:140,,,0.0,32.0,4425.775679085164,4620.6517937661,140.0,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:,,,,,,,,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:,,,,,,,,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:0.651793766100127;t_drive:263.50041190091997;fare:259,,,0.0,32.0,4620.6517937661,4884.152205667017,259.0,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:,,,,,,,,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:,,,,,,,,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:,,,,,,,,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:244.25825958274345;t_drive:125.53311017582382;fare:100,,,0,20,4864.2582595827425,4989.791369758564,100,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:283.8317753860647;t_drive:202.54976435871686;fare:193,,,0,32,4843.831775386061,5076.381539744777,193,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:,,,,,,,,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:,,,,,,,,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:200.3684995827416;t_drive:262.48349158289784;fare:308,,,0,20,5120.368499582735,5382.851991165631,308,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:60.97678621980231;t_drive:224.0847656227752;fare:259,,,0,32,5160.9767862198005,5385.0615518425775,259,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:,,,,,,,,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:,,,,,,,,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:,,,,,,,,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:,,,,,,,,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.4163615988246,0:,,,,,,,,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:,,,,,,,,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.96943784269993,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:,,,,,,,,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:18.716760712757605;t_drive:250.37879558062923;fare:296,,,0.0,20.0,5418.716760712758,5715.904964293388,296.0,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:94.15094600169505;t_drive:243.51284174308148;fare:260,,,0.0,32.0,5494.150946001697,5737.663787744777,260.0,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086301,728.142628879116,0:,,,,,,,,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:46.64843219558588;t_drive:275.4357725300042;fare:256,,,0,20,5506.648432195586,5782.08420472559,256,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:277.0103562426357;t_drive:78.51319330375918;fare:100,,,0,20,5977.0103562426375,6055.523549546398,100,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.41372942632782,2063.6293026972103,0:t_wait:294.6472505347392;t_drive:220.41372942632825;fare:206,,,0,32,5814.647250534739,6035.060979961068,206,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:182.5257414302696;t_drive:98.97806069802573;fare:100,,,0,32,6242.525741430272,6341.503802128296,100,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:,,,,,,,,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571815,2451.7304413294187,0:,,,,,,,,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.159411488732,0:,,,,,,,,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:,,,,,,,,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:294.27937693468994;t_drive:174.4273469880418;fare:130,,,0,32,6534.27937693469,6708.706723922733,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645064,395.8775163037551,0:t_wait:168.70672392273173;t_drive:77.50530195645024;fare:100,,,0.0,32.0,6708.706723922733,6786.212025879182,100.0,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:,,,,,,,,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:299.13669485356513;t_drive:219.21328796523812;fare:192,,,0,20,6899.136694853566,7118.349982818807,192,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:77.75857475413977;t_drive:92.67184160512716;fare:100,,,0,32,7078.7716261827145,7171.443467787843,100,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766565,2043.130505705973,0:t_wait:85.4996034468868;t_drive:290.8464291876653;fare:204,,,0,32,6985.499603446889,7266.050005205985,204,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:93.06594037457126;t_drive:152.2697811748203;fare:100,,,0,32,7233.065940374572,7385.33572154939,100,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:295.8552847752544;t_drive:272.39334212081576;fare:251,,,0,20,7195.855284775256,7468.24862689607,251,0
